Country,Year,BirthRate
Estonia,2003,9.6
Ethiopia,2003,40.418
European Union,2003,10.30942398
Finland,2003,10.8
Fiji,2003,22.926
France,2003,12.7
Faeroe Islands,2003,12.7
"Micronesia, Fed. Sts.",2003,28.252
Gabon,2003,29.555
United Kingdom,2003,11.6
Georgia,2003,11.905
Ghana,2003,33.581
Gibraltar,2003,33.581
Guinea,2003,41.44
"Gambia, The",2003,39.428
Guinea-Bissau,2003,42.565
Equatorial Guinea,2003,38.968
Greece,2003,9.3
Grenada,2003,18.907
Greenland,2003,15.76675769
Guatemala,2003,35.529
Guam,2003,20.421
Guyana,2003,20.98
High income,2003,11.79025893
"Hong Kong SAR, China",2003,6.9
Honduras,2003,29.821
Heavily indebted poor countries (HIPC),2003,41.05184733
Croatia,2003,8.9
Haiti,2003,29.576
Hungary,2003,9.5
Indonesia,2003,20.475
India,2003,24.8
Ireland,2003,15.5
"Iran, Islamic Rep.",2003,19.597
Iraq,2003,33.992
Iceland,2003,14.1
Israel,2003,21.7
Italy,2003,9.444774496
Jamaica,2003,17.94
Jordan,2003,27.725
Japan,2003,9.2
Kazakhstan,2003,15.3
Kenya,2003,38.909
Kyrgyz Republic,2003,20.9
Cambodia,2003,25.64
Kiribati,2003,25.64
St. Kitts and Nevis,2003,25.64
"Korea, Rep.",2003,10.2
Kosovo,2003,18.31
Kuwait,2003,18.614
Latin America & Caribbean (developing only),2003,20.9360931
Lao PDR,2003,29.069
Lebanon,2003,17.469
Liberia,2003,40.837
Libya,2003,24.005
St. Lucia,2003,15.5
Latin America & Caribbean (all income levels),2003,20.85438274
Least developed countries: UN classification,2003,36.60141517
Low income,2003,35.50508901
Liechtenstein,2003,35.50508901
Sri Lanka,2003,18.9
Lower middle income,2003,20.954422
Low & middle income,2003,22.47361551
Lesotho,2003,31.03
Lithuania,2003,8.8
Luxembourg,2003,11.5
Latvia,2003,8.8
"Macao SAR, China",2003,7.533
Morocco,2003,20.859
Monaco,2003,20.859
Moldova,2003,11.576
Madagascar,2003,38.994
Maldives,2003,19.222
Middle East & North Africa (all income levels),2003,24.68892097
Mexico,2003,20.52023598
Marshall Islands,2003,20.52023598
Middle income,2003,20.32268784
"Macedonia, FYR",2003,11.737
Mali,2003,43.291
Malta,2003,10.0
Myanmar,2003,21.374
Middle East & North Africa (developing only),2003,24.8728239
Montenegro,2003,12.906
Mongolia,2003,18.421
Northern Mariana Islands,2003,18.421
Mozambique,2003,43.115
Mauritania,2003,35.588
Mauritius,2003,15.8
Malawi,2003,43.378
Malaysia,2003,22.314
Mayotte,2003,30.015
North America,2003,13.7819257
Namibia,2003,29.696
New Caledonia,2003,18.2
Niger,2003,52.693
Nigeria,2003,41.706
Nicaragua,2003,26.095
Netherlands,2003,12.4
High income: nonOECD,2003,15.62808869
Norway,2003,12.0
Nepal,2003,29.533
New Zealand,2003,13.8
High income: OECD,2003,11.46729157
OECD members,2003,12.78226333
Oman,2003,23.724
Pakistan,2003,31.539
Panama,2003,22.5
Peru,2003,22.878
Philippines,2003,26.252
Palau,2003,15.4
Papua New Guinea,2003,33.993
Poland,2003,9.2
Puerto Rico,2003,13.1
"Korea, Dem. Rep.",2003,14.94
Portugal,2003,10.8
Paraguay,2003,26.684
French Polynesia,2003,18.99
Qatar,2003,15.32
Russian Federation,2003,10.2
Rwanda,2003,41.051
South Asia,2003,25.95295592
Saudi Arabia,2003,26.108
Sudan,2003,34.267
Senegal,2003,39.609
Singapore,2003,10.5
Solomon Islands,2003,33.284
Sierra Leone,2003,41.834
El Salvador,2003,21.754
San Marino,2003,21.754
Somalia,2003,45.555
Serbia,2003,10.6
Sub-Saharan Africa (developing only),2003,40.09320262
Sub-Saharan Africa (all income levels),2003,40.09230832
Sao Tome and Principe,2003,34.65
Suriname,2003,20.929
Slovak Republic,2003,9.6
Slovenia,2003,8.6
Sweden,2003,11.0
Swaziland,2003,31.579
Seychelles,2003,18.1
Syrian Arab Republic,2003,29.38
Turks and Caicos Islands,2003,29.38
Chad,2003,47.471
Togo,2003,35.529
Thailand,2003,15.165
Tajikistan,2003,29.223
Turkmenistan,2003,22.978
Tonga,2003,28.641
Trinidad and Tobago,2003,14.476
Tunisia,2003,17.1
Turkey,2003,19.602
Tuvalu,2003,19.602
Tanzania,2003,41.855
Uganda,2003,47.328
Ukraine,2003,8.545801922
Upper middle income,2003,17.95997193
Uruguay,2003,15.72
United States,2003,14.14
Uzbekistan,2003,19.88672175
St. Vincent and the Grenadines,2003,18.569
"Venezuela, RB",2003,22.6
Virgin Islands (U.S.),2003,22.6
Vietnam,2003,18.763
Vanuatu,2003,31.911
World,2003,20.66060601
Samoa,2003,28.631
"Yemen, Rep.",2003,38.445
South Africa,2003,23.897
Zambia,2003,44.566
Zimbabwe,2003,30.215
Aruba,2004,12.772
Afghanistan,2004,48.803
Angola,2004,46.184
Albania,2004,14.644
Netherlands Antilles,2004,14.309
Arab World,2004,27.3789713
United Arab Emirates,2004,15.65
Argentina,2004,17.68
Armenia,2004,14.441
American Samoa,2004,14.441
Antigua and Barbuda,2004,14.441
Australia,2004,12.6
Austria,2004,9.7
Azerbaijan,2004,16.1
Burundi,2004,35.493
Belgium,2004,11.1
Benin,2004,40.659
Burkina Faso,2004,46.164
Bangladesh,2004,24.132
Bulgaria,2004,9.0
Bahrain,2004,19.121
"Bahamas, The",2004,17.608
Bosnia and Herzegovina,2004,9.515
Belarus,2004,9.053121168
Belize,2004,26.821
Bermuda,2004,13.2
Bolivia,2004,29.367
Brazil,2004,18.817
Barbados,2004,11.463
Brunei Darussalam,2004,21.034
Bhutan,2004,24.195
Botswana,2004,25.438
Central African Republic,2004,37.744
Canada,2004,10.65
Switzerland,2004,9.9
Channel Islands,2004,10.144
Chile,2004,15.406
China,2004,12.29
Cote d'Ivoire,2004,36.578
Cameroon,2004,37.776
"Congo, Rep.",2004,36.08
Colombia,2004,21.554
Comoros,2004,33.209
Cape Verde,2004,26.557
Costa Rica,2004,18.213
Cuba,2004,11.505
Cayman Islands,2004,11.505
Cyprus,2004,11.675
Czech Republic,2004,9.568407639
Germany,2004,8.6
Djibouti,2004,30.483
Dominica,2004,30.483
Denmark,2004,12.0
Dominican Republic,2004,23.841
Algeria,2004,20.672
East Asia & Pacific (developing only),2004,14.81157859
East Asia & Pacific (all income levels),2004,14.21487615
Europe & Central Asia (developing only),2004,13.50719054
Europe & Central Asia (all income levels),2004,11.87378486
Ecuador,2004,22.483
"Egypt, Arab Rep.",2004,25.488
Euro area,2004,10.37890428
Eritrea,2004,38.397
Spain,2004,10.6
Estonia,2004,10.4
Ethiopia,2004,39.939
European Union,2004,10.4318656
Finland,2004,11.0
Fiji,2004,22.481
France,2004,12.7
Faeroe Islands,2004,12.7
"Micronesia, Fed. Sts.",2004,27.59
Gabon,2004,29.025
United Kingdom,2004,12.0
Georgia,2004,11.928
Ghana,2004,33.334
Gibraltar,2004,33.334
Guinea,2004,41.108
"Gambia, The",2004,38.872
Guinea-Bissau,2004,42.324
Equatorial Guinea,2004,38.63
Greece,2004,9.2
Grenada,2004,18.919
Greenland,2004,18.919
Guatemala,2004,35.085
Guam,2004,19.876
Guyana,2004,20.272
High income,2004,11.75035573
"Hong Kong SAR, China",2004,7.2
Honduras,2004,29.302
Heavily indebted poor countries (HIPC),2004,40.73439243
Croatia,2004,9.1
Haiti,2004,29.13
Hungary,2004,9.4
Indonesia,2004,20.143
India,2004,24.1
Ireland,2004,15.9
"Iran, Islamic Rep.",2004,19.552
Iraq,2004,33.378
Iceland,2004,14.5
Israel,2004,21.3
Italy,2004,9.7
Jamaica,2004,17.86
Jordan,2004,27.177
Japan,2004,8.693604565
Kazakhstan,2004,18.2
Kenya,2004,39.074
Kyrgyz Republic,2004,21.6
Cambodia,2004,25.185
Kiribati,2004,25.185
St. Kitts and Nevis,2004,25.185
"Korea, Rep.",2004,9.8
Kosovo,2004,19.95
Kuwait,2004,18.389
Latin America & Caribbean (developing only),2004,20.42556539
Lao PDR,2004,28.353
Lebanon,2004,16.849
Liberia,2004,40.319
Libya,2004,23.978
St. Lucia,2004,14.7
Latin America & Caribbean (all income levels),2004,20.35024995
Least developed countries: UN classification,2004,36.19264815
Low income,2004,35.17066449
Liechtenstein,2004,35.17066449
Sri Lanka,2004,18.5
Lower middle income,2004,20.66651904
Low & middle income,2004,22.21744828
Lesotho,2004,30.53
Lithuania,2004,8.8
Luxembourg,2004,12.0
Latvia,2004,8.8
"Macao SAR, China",2004,7.498
Morocco,2004,20.69
Monaco,2004,20.69
Moldova,2004,11.653
Madagascar,2004,38.313
Maldives,2004,18.842
Middle East & North Africa (all income levels),2004,24.48648576
Mexico,2004,19.71017594
Marshall Islands,2004,19.71017594
Middle income,2004,20.05730485
"Macedonia, FYR",2004,11.481
Mali,2004,43.221
Malta,2004,9.7
Myanmar,2004,21.263
Middle East & North Africa (developing only),2004,24.71683239
Montenegro,2004,12.713
Mongolia,2004,18.398
Northern Mariana Islands,2004,18.398
Mozambique,2004,42.549
Mauritania,2004,35.225
Mauritius,2004,15.6
Malawi,2004,42.682
Malaysia,2004,21.925
Mayotte,2004,28.752
North America,2004,13.78733618
Namibia,2004,29.251
New Caledonia,2004,17.3
Niger,2004,52.936
Nigeria,2004,41.406
Nicaragua,2004,25.697
Netherlands,2004,11.9
High income: nonOECD,2004,15.35117549
Norway,2004,12.4
Nepal,2004,28.538
New Zealand,2004,14.4
High income: OECD,2004,11.44516122
OECD members,2004,12.67495274
Oman,2004,23.092
Pakistan,2004,31.214
Panama,2004,22.142
Peru,2004,22.516
Philippines,2004,25.919
Palau,2004,12.6
Papua New Guinea,2004,33.434
Poland,2004,9.3
Puerto Rico,2004,13.15
"Korea, Dem. Rep.",2004,14.551
Portugal,2004,10.4
Paraguay,2004,26.254
French Polynesia,2004,18.733
Qatar,2004,14.474
Russian Federation,2004,10.4
Rwanda,2004,41.131
South Asia,2004,25.29534059
Saudi Arabia,2004,25.513
Sudan,2004,33.622
Senegal,2004,39.444
Singapore,2004,10.3
Solomon Islands,2004,32.731
Sierra Leone,2004,41.574
El Salvador,2004,21.147
San Marino,2004,21.147
Somalia,2004,45.339
Serbia,2004,10.5
Sub-Saharan Africa (developing only),2004,39.81829658
Sub-Saharan Africa (all income levels),2004,39.8173494
Sao Tome and Principe,2004,34.241
Suriname,2004,20.425
Slovak Republic,2004,10.0
Slovenia,2004,9.0
Sweden,2004,11.2
Swaziland,2004,31.215
Seychelles,2004,17.4
Syrian Arab Republic,2004,29.254
Turks and Caicos Islands,2004,29.254
Chad,2004,47.22
Togo,2004,34.976
Thailand,2004,15.012
Tajikistan,2004,28.859
Turkmenistan,2004,22.846
Tonga,2004,28.723
Trinidad and Tobago,2004,14.542
Tunisia,2004,16.8
Turkey,2004,19.236
Tuvalu,2004,19.236
Tanzania,2004,41.882
Uganda,2004,47.154
Ukraine,2004,9.004965059
Upper middle income,2004,17.77138826
Uruguay,2004,15.16
United States,2004,14.13
Uzbekistan,2004,20.89286097
St. Vincent and the Grenadines,2004,18.271
"Venezuela, RB",2004,22.31
Virgin Islands (U.S.),2004,22.31
Vietnam,2004,18.461
Vanuatu,2004,31.599
World,2004,20.45059889
Samoa,2004,27.563
"Yemen, Rep.",2004,38.025
South Africa,2004,23.55
Zambia,2004,44.34
Zimbabwe,2004,30.123
Aruba,2005,12.441
Afghanistan,2005,48.177
Angola,2005,45.33
Albania,2005,14.485
Netherlands Antilles,2005,14.051
Arab World,2005,27.11886118
United Arab Emirates,2005,15.201
Argentina,2005,17.553
Armenia,2005,14.719
American Samoa,2005,14.719
Antigua and Barbuda,2005,14.719
Australia,2005,12.7
Austria,2005,9.493
Azerbaijan,2005,17.2
Burundi,2005,35.154
Belgium,2005,11.261
Benin,2005,40.366
Burkina Faso,2005,46.67
Bangladesh,2005,23.37
Bulgaria,2005,9.183
Bahrain,2005,18.856
"Bahamas, The",2005,17.308
Bosnia and Herzegovina,2005,9.319
Belarus,2005,9.258840119
Belize,2005,26.218
Bermuda,2005,13.1
Bolivia,2005,28.808
Brazil,2005,18.153
Barbados,2005,11.381
Brunei Darussalam,2005,20.678
Bhutan,2005,23.377
Botswana,2005,25.147
Central African Republic,2005,37.17
Canada,2005,10.65
Switzerland,2005,9.803
Channel Islands,2005,9.938
Chile,2005,15.249
China,2005,12.4
Cote d'Ivoire,2005,36.241
Cameroon,2005,37.69
"Congo, Rep.",2005,35.823
Colombia,2005,21.269
Comoros,2005,33.173
Cape Verde,2005,25.845
Costa Rica,2005,17.726
Cuba,2005,11.213
Cayman Islands,2005,11.213
Cyprus,2005,11.561
Czech Republic,2005,9.986
Germany,2005,8.316
Djibouti,2005,29.952
Dominica,2005,29.952
Denmark,2005,11.861
Dominican Republic,2005,23.54
Algeria,2005,20.737
East Asia & Pacific (developing only),2005,14.81134981
East Asia & Pacific (all income levels),2005,14.18163538
Europe & Central Asia (developing only),2005,13.41861004
Europe & Central Asia (all income levels),2005,11.80957294
Ecuador,2005,22.031
"Egypt, Arab Rep.",2005,25.319
Euro area,2005,10.26498364
Eritrea,2005,38.223
Spain,2005,10.746
Estonia,2005,10.66
Ethiopia,2005,39.505
European Union,2005,10.40734362
Finland,2005,11.007
Fiji,2005,22.058
France,2005,12.695
Faeroe Islands,2005,12.695
"Micronesia, Fed. Sts.",2005,26.951
Gabon,2005,28.535
United Kingdom,2005,11.997
Georgia,2005,11.968
Ghana,2005,33.096
Gibraltar,2005,33.096
Guinea,2005,40.773
"Gambia, The",2005,38.325
Guinea-Bissau,2005,42.072
Equatorial Guinea,2005,38.374
Greece,2005,9.685
Grenada,2005,18.999
Greenland,2005,15.12225256
Guatemala,2005,34.603
Guam,2005,19.392
Guyana,2005,19.587
High income,2005,11.62062695
"Hong Kong SAR, China",2005,8.4
Honduras,2005,28.819
Heavily indebted poor countries (HIPC),2005,40.3992513
Croatia,2005,9.563
Haiti,2005,28.722
Hungary,2005,9.665
Indonesia,2005,19.779
India,2005,23.8
Ireland,2005,14.677
"Iran, Islamic Rep.",2005,19.443
Iraq,2005,32.815
Iceland,2005,14.424
Israel,2005,20.8
Italy,2005,9.453
Jamaica,2005,17.82
Jordan,2005,26.743
Japan,2005,8.413292219
Kazakhstan,2005,18.4
Kenya,2005,39.17
Kyrgyz Republic,2005,21.4
Cambodia,2005,24.909
Kiribati,2005,26.6
St. Kitts and Nevis,2005,26.6
"Korea, Rep.",2005,9.0
Kosovo,2005,20.89
Kuwait,2005,18.213
Latin America & Caribbean (developing only),2005,19.98793826
Lao PDR,2005,27.884
Lebanon,2005,16.385
Liberia,2005,39.809
Libya,2005,23.895
St. Lucia,2005,14.0
Latin America & Caribbean (all income levels),2005,19.91593883
Least developed countries: UN classification,2005,35.78823984
Low income,2005,34.83426337
Liechtenstein,2005,10.96
Sri Lanka,2005,18.8
Lower middle income,2005,20.56701491
Low & middle income,2005,22.07377744
Lesotho,2005,30.074
Lithuania,2005,8.945
Luxembourg,2005,11.547
Latvia,2005,9.344
"Macao SAR, China",2005,7.591
Morocco,2005,20.585
Monaco,2005,20.585
Moldova,2005,11.785
Madagascar,2005,37.666
Maldives,2005,18.641
Middle East & North Africa (all income levels),2005,24.29671606
Mexico,2005,19.29582947
Marshall Islands,2005,35.0
Middle income,2005,19.92354461
"Macedonia, FYR",2005,11.266
Mali,2005,43.136
Malta,2005,9.553
Myanmar,2005,21.124
Middle East & North Africa (developing only),2005,24.57550819
Montenegro,2005,12.521
Mongolia,2005,18.469
Northern Mariana Islands,2005,18.469
Mozambique,2005,41.832
Mauritania,2005,34.844
Mauritius,2005,15.1
Malawi,2005,42.01
Malaysia,2005,21.528
Mayotte,2005,27.62
North America,2005,13.66993909
Namibia,2005,28.818
New Caledonia,2005,17.2
Niger,2005,53.242
Nigeria,2005,41.084
Nicaragua,2005,25.377
Netherlands,2005,11.514
High income: nonOECD,2005,15.18443979
Norway,2005,12.276
Nepal,2005,27.605
New Zealand,2005,14.1
High income: OECD,2005,11.31445267
OECD members,2005,12.51477418
Oman,2005,22.62
Pakistan,2005,30.911
Panama,2005,21.772
Peru,2005,22.167
Philippines,2005,25.616
Palau,2005,14.0
Papua New Guinea,2005,32.905
Poland,2005,9.547
Puerto Rico,2005,13.03
"Korea, Dem. Rep.",2005,14.242
Portugal,2005,10.37
Paraguay,2005,25.833
French Polynesia,2005,18.509
Qatar,2005,13.712
Russian Federation,2005,10.2
Rwanda,2005,41.173
South Asia,2005,24.94913233
Saudi Arabia,2005,24.93
Sudan,2005,33.01
Senegal,2005,39.279
Singapore,2005,10.2
Solomon Islands,2005,32.177
Sierra Leone,2005,41.288
El Salvador,2005,20.724
San Marino,2005,9.5
Somalia,2005,45.08
Serbia,2005,9.7
Sub-Saharan Africa (developing only),2005,39.52442837
Sub-Saharan Africa (all income levels),2005,39.52350903
Sao Tome and Principe,2005,33.775
Suriname,2005,19.983
Slovak Republic,2005,10.104
Slovenia,2005,9.076
Sweden,2005,11.224
Swaziland,2005,30.857
Seychelles,2005,18.5
Syrian Arab Republic,2005,29.055
Turks and Caicos Islands,2005,29.055
Chad,2005,46.903
Togo,2005,34.424
Thailand,2005,14.873
Tajikistan,2005,28.573
Turkmenistan,2005,22.661
Tonga,2005,28.699
Trinidad and Tobago,2005,14.62
Tunisia,2005,17.1
Turkey,2005,18.936
Tuvalu,2005,18.936
Tanzania,2005,41.877
Uganda,2005,46.96
Ukraine,2005,9.0
Upper middle income,2005,17.50144449
Uruguay,2005,14.86
United States,2005,14.0
Uzbekistan,2005,20.3894066
St. Vincent and the Grenadines,2005,18.042
"Venezuela, RB",2005,22.04
Virgin Islands (U.S.),2005,14.64
Vietnam,2005,18.139
Vanuatu,2005,31.282
World,2005,20.31805025
Samoa,2005,26.464
"Yemen, Rep.",2005,37.686
South Africa,2005,23.167
Zambia,2005,44.067
Zimbabwe,2005,30.067
Aruba,2006,12.159
Afghanistan,2006,47.575
Angola,2006,44.444
Albania,2006,14.464
Netherlands Antilles,2006,13.79
Arab World,2006,26.85531836
United Arab Emirates,2006,14.754
Argentina,2006,17.454
Armenia,2006,14.947
American Samoa,2006,21.6
Antigua and Barbuda,2006,21.6
Australia,2006,12.8
Austria,2006,9.407
Azerbaijan,2006,17.8
Burundi,2006,34.886
Belgium,2006,11.508
Benin,2006,40.065
Burkina Faso,2006,47.083
Bangladesh,2006,22.651
Bulgaria,2006,9.609
Bahrain,2006,18.577
"Bahamas, The",2006,17.075
Bosnia and Herzegovina,2006,9.203
Belarus,2006,9.937939382
Belize,2006,25.667
Bermuda,2006,12.894
Bolivia,2006,28.235
Brazil,2006,17.476
Barbados,2006,11.312
Brunei Darussalam,2006,20.373
Bhutan,2006,22.629
Botswana,2006,24.914
Central African Republic,2006,36.58
Canada,2006,10.85
Switzerland,2006,9.804
Channel Islands,2006,9.729
Chile,2006,15.128
China,2006,12.09
Cote d'Ivoire,2006,35.843
Cameroon,2006,37.506
"Congo, Rep.",2006,35.457
Colombia,2006,20.987
Comoros,2006,33.04
Cape Verde,2006,25.19
Costa Rica,2006,17.294
Cuba,2006,10.933
Cayman Islands,2006,10.933
Cyprus,2006,11.499
Czech Republic,2006,10.306
Germany,2006,8.166
Djibouti,2006,29.428
Dominica,2006,14.9
Denmark,2006,11.952
Dominican Republic,2006,23.217
Algeria,2006,20.769
East Asia & Pacific (developing only),2006,14.51800518
East Asia & Pacific (all income levels),2006,13.94692532
Europe & Central Asia (developing only),2006,13.7118394
Europe & Central Asia (all income levels),2006,12.01446166
Ecuador,2006,21.599
"Egypt, Arab Rep.",2006,25.134
Euro area,2006,10.32870919
Eritrea,2006,37.922
Spain,2006,10.947
Estonia,2006,11.073
Ethiopia,2006,39.093
European Union,2006,10.54462111
Finland,2006,11.173
Fiji,2006,21.662
France,2006,12.989
Faeroe Islands,2006,12.989
"Micronesia, Fed. Sts.",2006,26.347
Gabon,2006,28.082
United Kingdom,2006,12.352
Georgia,2006,12.012
Ghana,2006,32.859
Gibraltar,2006,32.859
Guinea,2006,40.422
"Gambia, The",2006,37.791
Guinea-Bissau,2006,41.803
Equatorial Guinea,2006,38.193
Greece,2006,10.05
Grenada,2006,19.126
Greenland,2006,14.8
Guatemala,2006,34.09
Guam,2006,18.976
Guyana,2006,18.951
High income,2006,11.78314155
"Hong Kong SAR, China",2006,9.6
Honduras,2006,28.364
Heavily indebted poor countries (HIPC),2006,40.06705639
Croatia,2006,9.33
Haiti,2006,28.347
Hungary,2006,9.916
Indonesia,2006,19.387
India,2006,23.5
Ireland,2006,15.076
"Iran, Islamic Rep.",2006,19.276
Iraq,2006,32.286
Iceland,2006,14.533
Israel,2006,21.0
Italy,2006,9.501
Jamaica,2006,17.37
Jordan,2006,26.391
Japan,2006,8.65
Kazakhstan,2006,19.7
Kenya,2006,39.16
Kyrgyz Republic,2006,23.3
Cambodia,2006,24.776
Kiribati,2006,24.776
St. Kitts and Nevis,2006,24.776
"Korea, Rep.",2006,9.2
Kosovo,2006,19.09
Kuwait,2006,18.062
Latin America & Caribbean (developing only),2006,19.57029068
Lao PDR,2006,27.609
Lebanon,2006,16.07
Liberia,2006,39.309
Libya,2006,23.752
St. Lucia,2006,23.752
Latin America & Caribbean (all income levels),2006,19.50218667
Least developed countries: UN classification,2006,35.39432013
Low income,2006,34.51622996
Liechtenstein,2006,10.3
Sri Lanka,2006,18.7
Lower middle income,2006,20.32628309
Low & middle income,2006,21.85238873
Lesotho,2006,29.664
Lithuania,2006,9.212
Luxembourg,2006,11.666
Latvia,2006,9.731
"Macao SAR, China",2006,7.771
Morocco,2006,20.523
